 03:44:05:INFO     Start initialising all devices and sub-systems........
 03:44:05:INFO     Load I2C settings from INI file..........
 03:44:05:INFO     Check for SAD board
 03:44:05:ERROR    Error in writing value $90 to IOExpander
 03:44:05:INFO     Found PCB is a Standard board
 03:44:05:INFO     Reset the HERO with the I/O Expander
 03:44:05:ERROR    Error in writing value $30 to IOExpander
 03:44:06:ERROR    Error in writing value $F0 to IOExpander
 03:44:06:INFO     Device: ROM=True, Ident0: 3
 03:44:06:INFO     Check for SAD board
 03:44:06:ERROR    Error in writing value $90 to IOExpander
 03:44:06:INFO     Found PCB is a Standard board
 03:44:06:INFO     Reset the HERO with the I/O Expander
 03:44:06:ERROR    Error in writing value $30 to IOExpander
 03:44:06:ERROR    Error in writing value $F0 to IOExpander
 03:44:07:INFO     Amplifier is disabled, could not initialise.....
 03:44:07:INFO     Pre-Initialise the HERO subsystems.......
 03:44:07:INFO     Read Variant: $14:(0000 0000), Variant: Premium, Hardware ID: 0, Type: V1D06
 03:44:07:INFO     Set the Audio UseCase to: 2
 03:44:07:INFO     All devices and sub-systems are initialised, set global settings......
 03:44:07:INFO     Prepare for controlling FM defaults
 03:44:07:INFO     Read Current value from all ICC registers
 03:44:07:INFO     Send Delta's for FM
 03:44:07:INFO     Read Default value from all ICC registers
 03:44:07:INFO     Prepare for controlling AM defaults
 03:44:07:INFO     Read Current value from all ICC registers
 03:44:07:INFO     Send Delta's for AM
 03:44:07:INFO     Activate Device
 03:44:07:INFO     Set the ICC Tuner Band to: FM and frequency to: 89300 kHz
 03:44:07:INFO     Post-Initialise the HERO subsystems.......
 03:44:07:INFO     Initialise the Audio modules.............
 03:44:07:INFO     Set All audio scaling coefficients......
 03:44:07:INFO     Init DSP Controls.....
 03:44:07:INFO     Init Graphical Spectrum Analyser
 03:44:07:INFO     Init Volume
 03:44:07:INFO     Init Balance
 03:44:07:INFO     Init Fader
 03:44:07:INFO     Init the compressor expander
 03:44:07:INFO     Init Loudness
 03:44:07:INFO     Init Tone
 03:44:07:INFO     Init Graphic Equaliser
 03:44:08:INFO     Init Ph/Nav
 03:44:08:INFO     Init PHShift
 03:44:08:INFO     Init SrcScal
 03:44:08:INFO     Init Parametric Equaliser
 03:44:08:INFO     Init Super Position Module B
 03:44:08:INFO     Init Sine generator
 03:44:08:INFO     Init Noise generator
 03:44:08:INFO     Init Delay Lines
 03:44:08:INFO     Init Limiter
 03:44:08:INFO     Init Chime
 03:44:08:INFO     Enable Chime plus PDC
 03:44:09:INFO     Init Polyphonic Chime Generator
 03:44:09:INFO     PChime generator is enabled
 03:44:09:INFO     Init FastMute
 03:44:09:INFO     Init General Purpose Filters 1
 03:44:09:INFO     Init General Purpose Filters 2
 03:44:09:INFO     Init SubWoofer
 03:44:09:INFO     Init QPD module
 03:44:09:INFO     Init IO flags
 03:44:09:INFO     Init ClickClack module
 03:44:09:INFO     Init Mute
 03:44:10:INFO     Ready Initialising the Audio modules.............
 03:44:10:INFO     Found type: Radio Audio Premium
 03:44:10:INFO     System fully initialised, waiting for User Event........
 03:57:28:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:28:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:28:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:28:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:28:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:28:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:28:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:28:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:28:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:28:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:28:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:28:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:28:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:28:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DA 07 F8 P 
 03:57:29:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DA 07 F8 P 
 03:57:29:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DA 07 F8 P 
 03:57:29:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:29:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:29:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:29:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:30:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:30:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:30:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DA 07 F6 P 
 03:57:30:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DA 07 F6 P 
 03:57:30:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:30:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DA 07 F6 P 
 03:57:31:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:31:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:31:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:31:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:31:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:31:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:32:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:32:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:32:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DA 07 F6 P 
 03:57:32:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DA 07 F6 P 
 03:57:32:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:32:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DA 07 F6 P 
 03:57:33:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:33:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:33:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:33:I2CW     S C6  F2 42 DA 07 F5 P 
 03:57:33:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:33:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F4 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F4 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F3 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F3 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F2 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F2 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F1 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:34:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:34:I2CW     S C6  F2 42 DA 07 EF P 
 03:57:35:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:35:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:35:I2CW     S C6  F2 42 DA 07 EF P 
 03:57:35:I2CW     S C6  F2 42 DC 08 09 P 
 03:57:35:I2CW     S C6  F2 42 DB 08 09 P 
 03:57:35:I2CW     S C6  F2 42 DA 07 EE P 
 03:57:35:I2CW     S C6  F2 42 DC 08 09 P 
 03:57:35:I2CW     S C6  F2 42 DB 08 09 P 
 03:57:35:I2CW     S C6  F2 42 DA 07 ED P 
 03:57:35:I2CW     S C6  F2 42 DC 08 09 P 
 03:57:35:I2CW     S C6  F2 42 DB 08 09 P 
 03:57:35:I2CW     S C6  F2 42 DA 07 ED P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:35:I2CW     S C6  F2 42 DA 07 EC P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:35:I2CW     S C6  F2 42 DA 07 EB P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:35:I2CW     S C6  F2 42 DA 07 EA P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0B P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0B P 
 03:57:35:I2CW     S C6  F2 42 DA 07 E9 P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0B P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0B P 
 03:57:35:I2CW     S C6  F2 42 DA 07 E9 P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0B P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0B P 
 03:57:35:I2CW     S C6  F2 42 DA 07 E9 P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0C P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0C P 
 03:57:35:I2CW     S C6  F2 42 DA 07 E8 P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0C P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0C P 
 03:57:35:I2CW     S C6  F2 42 DA 07 E8 P 
 03:57:35:I2CW     S C6  F2 42 DC 08 0C P 
 03:57:35:I2CW     S C6  F2 42 DB 08 0C P 
 03:57:36:I2CW     S C6  F2 42 DA 07 E8 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 0C P 
 03:57:36:I2CW     S C6  F2 42 DB 08 0C P 
 03:57:36:I2CW     S C6  F2 42 DA 07 EC P 
 03:57:36:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:36:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F4 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F8 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F8 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:36:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:36:I2CW     S C6  F2 42 DA 07 FA P 
 03:57:36:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:36:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F8 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 05 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 05 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F3 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 06 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 06 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F2 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F2 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F1 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 F0 P 
 03:57:37:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 EF P 
 03:57:37:I2CW     S C6  F2 42 DC 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 08 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 EE P 
 03:57:37:I2CW     S C6  F2 42 DC 08 09 P 
 03:57:37:I2CW     S C6  F2 42 DB 08 09 P 
 03:57:37:I2CW     S C6  F2 42 DA 07 ED P 
 03:57:37:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:37:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:37:I2CW     S C6  F2 42 DA 07 EC P 
 03:57:37:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:37:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:37:I2CW     S C6  F2 42 DA 07 EB P 
 03:57:37:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:37:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:37:I2CW     S C6  F2 42 DA 07 EB P 
 03:57:37:I2CW     S C6  F2 42 DC 08 0B P 
 03:57:37:I2CW     S C6  F2 42 DB 08 0B P 
 03:57:38:I2CW     S C6  F2 42 DA 07 EB P 
 03:57:38:I2CW     S C6  F2 42 DC 08 0A P 
 03:57:38:I2CW     S C6  F2 42 DB 08 0A P 
 03:57:38:I2CW     S C6  F2 42 DA 07 F2 P 
 03:57:38:I2CW     S C6  F2 42 DC 08 07 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 07 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 F7 P 
 03:57:38:I2CW     S C6  F2 42 DC 08 04 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 04 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 F9 P 
 03:57:38:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 FA P 
 03:57:38:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 FA P 
 03:57:38:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 FB P 
 03:57:38:I2CW     S C6  F2 42 DC 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 03 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 FB P 
 03:57:38:I2CW     S C6  F2 42 DC 08 02 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 02 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 FC P 
 03:57:38:I2CW     S C6  F2 42 DC 08 02 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 02 P 
 03:57:38:I2CW     S C6  F2 42 DA 07 FC P 
 03:57:38:I2CW     S C6  F2 42 DC 08 02 P 
 03:57:38:I2CW     S C6  F2 42 DB 08 02 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FC P 
 03:57:39:I2CW     S C6  F2 42 DC 08 02 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 02 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FD P 
 03:57:39:I2CW     S C6  F2 42 DC 08 02 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 02 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FD P 
 03:57:39:I2CW     S C6  F2 42 DC 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FD P 
 03:57:39:I2CW     S C6  F2 42 DC 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FE P 
 03:57:39:I2CW     S C6  F2 42 DC 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FE P 
 03:57:39:I2CW     S C6  F2 42 DC 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FE P 
 03:57:39:I2CW     S C6  F2 42 DC 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DA 07 FF P 
 03:57:39:I2CW     S C6  F2 42 DC 08 01 P 
 03:57:39:I2CW     S C6  F2 42 DB 08 01 P 
